,date,iso3166-2,RelativeHumiditySurface,SolarRadiation,Surfacepressure,TemperatureAboveGround,Totalprecipitation,UVIndex,WindSpeed
17613,2021-01-04,DE-NW,90.38525,141007.019581,2386680.432387,0.9286969999999997,0.002098,0.0,3.219705
17614,2021-01-04,DE-RP,92.471044,316638.13549,2339528.250595,0.28227000000003954,0.001163,0.0,2.59241
17615,2021-01-04,DE-SH,85.292375,157381.944031,2446110.053396,1.9998669999999947,0.001959,0.0,7.18061
17616,2021-01-04,DE-SL,92.349987,332590.05766,2339569.90625,0.1950530000000299,0.000426,0.0,3.141134
17617,2021-01-04,DE-SN,97.317702,39236.592908,2349510.019843,0.041360999999994874,0.001371,0.0,2.078297
17618,2021-01-04,DE-ST,96.198709,10302.712407,2404220.052133,0.40559899999999516,0.003392,0.0,2.921131
17619,2021-01-04,DE-TH,93.998347,161773.904677,2330191.527117,-0.5713569999999777,0.001389,0.0,2.824039
17658,2021-01-05,DE-BB,94.108987,34142.971724,2419443.572433,1.6087790000000268,0.002088,0.0,3.318338
17659,2021-01-05,DE-BE,90.860692,26542.951227,2424263.447552,2.0249710000000505,0.001045,0.0,3.71419
17660,2021-01-05,DE-BW,87.751315,538025.209526,2289340.43633,-0.5942890000000034,0.000725,0.033973,2.006096
17661,2021-01-05,DE-BY,89.67531,714906.224836,2276531.97701,-0.9146839999999656,0.001318,0.361765,1.842521
17662,2021-01-05,DE-HB,88.316023,9935.814716,2442009.823718,3.192676000000006,0.001963,0.0,4.984829
17663,2021-01-05,DE-HE,89.604413,326577.282706,2345412.936458,0.6373440000000414,0.00183,0.0,3.552689
17664,2021-01-05,DE-HH,90.02617,55192.547201,2437930.596591,2.9885660000000485,0.003776,0.0,4.452652
17665,2021-01-05,DE-MV,90.487063,45925.957345,2434176.146373,3.066525000000013,0.002272,0.0,5.116706
17666,2021-01-05,DE-NI,91.661022,80736.546063,2423301.590855,2.179029000000014,0.001857,0.0,4.155363
17667,2021-01-05,DE-NW,90.99862,148996.985055,2387350.931485,1.2946610000000192,0.001115,0.0,3.317791
17668,2021-01-05,DE-RP,90.746959,161718.149305,2339930.203491,0.7977230000000191,0.001176,0.00476,3.078517
17669,2021-01-05,DE-SH,86.286746,205511.326559,2444667.273458,2.3321800000000508,0.002099,0.0,6.327238
17670,2021-01-05,DE-SL,88.971671,121520.837657,2340265.753397,0.9135880000000043,0.000741,0.0,3.561311
17671,2021-01-05,DE-SN,96.656252,214563.024667,2347666.742997,-0.14773800000000392,0.005602,0.0,3.036702
17672,2021-01-05,DE-ST,95.915182,80872.281141,2403564.076591,1.0320650000000455,0.002971,0.0,3.311795
17673,2021-01-05,DE-TH,93.543129,329072.400292,2329403.788297,-0.39620199999995975,0.00413,0.0,3.527404
17712,2021-01-06,DE-BB,93.054893,40348.559091,2406044.750126,1.5734150000000113,0.003174,0.0,2.928543
17713,2021-01-06,DE-BE,90.258365,48211.767319,2410373.772727,2.293879000000004,0.002811,0.0,3.617279
17714,2021-01-06,DE-BW,92.725646,70322.584949,2291646.484862,-0.6304930000000013,0.003821,0.000231,2.069664
17715,2021-01-06,DE-BY,91.952907,120920.548855,2276062.587125,-0.8546409999999582,0.004926,0.024387,2.258167
17716,2021-01-06,DE-HB,87.550691,13355.999462,2431394.951923,1.7760130000000345,0.002395,0.0,3.377885
17717,2021-01-06,DE-HE,88.532125,157224.027033,2343113.973231,0.8911020000000462,0.001155,0.0,2.797857
17718,2021-01-06,DE-HH,91.192613,545.886386,2423767.352273,1.216822000000036,0.006599,0.0,3.353662
17719,2021-01-06,DE-MV,93.588114,11756.148568,2415944.013944,1.7806100000000242,0.008135,0.0,3.256522
17720,2021-01-06,DE-NI,90.880679,28086.411122,2413594.838567,1.2342270000000326,0.002724,0.0,3.276105
17721,2021-01-06,DE-NW,90.200137,162245.294433,2384018.922752,1.2321740000000432,0.001258,0.0,2.852594
17722,2021-01-06,DE-RP,91.112466,161247.252476,2340468.204482,0.8777240000000006,0.001653,0.0,2.254705
17723,2021-01-06,DE-SH,91.679926,652.903006,2428450.012399,1.0810670000000187,0.006266,0.0,4.246935
17724,2021-01-06,DE-SL,91.394387,244766.957711,2342189.115489,0.9276720000000296,0.001125,0.0,2.067935
17725,2021-01-06,DE-SN,93.38781,42742.523673,2341011.649406,0.1722300000000132,0.001437,0.0,2.796318
17726,2021-01-06,DE-ST,91.720017,72025.847044,2393134.838084,1.212964999999997,0.002592,0.0,3.613256
17727,2021-01-06,DE-TH,91.96462,139053.462773,2324277.079924,0.10777500000000373,0.001149,0.0,2.740842
17766,2021-01-07,DE-BB,88.19214,25765.443022,2404509.184095,1.1818650000000162,0.001086,0.0,3.406587
17767,2021-01-07,DE-BE,85.828449,11973.975361,2409179.433566,1.6097280000000183,0.001001,0.0,3.970153
17768,2021-01-07,DE-BW,88.79741,1848628.153368,2295751.477178,-0.5063829999999712,0.001021,0.225098,2.334653
17769,2021-01-07,DE-BY,88.255563,1617836.039362,2281191.743591,-0.998297999999977,0.000924,0.602665,2.467184
17770,2021-01-07,DE-HB,92.957108,26931.416366,2420491.064103,1.6132240000000024,0.003418,0.0,2.727855
17771,2021-01-07,DE-HE,85.676359,601088.855004,2341032.216006,0.2709010000000376,0.00249,0.009633,3.291342
17772,2021-01-07,DE-HH,95.531505,13292.571711,2414067.793561,0.7511310000000435,0.00341,0.0,2.510158
17773,2021-01-07,DE-MV,96.14147,36541.372147,2410320.498247,0.983019000000013,0.002279,0.0,1.86924
17774,2021-01-07,DE-NI,93.694428,96433.369127,2404593.668534,0.839727000000039,0.002748,0.0,2.723022
17775,2021-01-07,DE-NW,92.639617,109207.777817,2377090.701713,0.651362000000006,0.004883,0.0,3.104986
17776,2021-01-07,DE-RP,88.568286,643367.845569,2339898.570805,0.3058500000000208,0.001646,0.153114,3.096956
17777,2021-01-07,DE-SH,96.777206,37022.70309,2417438.581993,1.0887309999999957,0.004044,0.0,2.712913
17778,2021-01-07,DE-SL,91.566547,540373.647503,2343806.137908,0.07089899999999716,0.000904,0.258152,3.177631
17779,2021-01-07,DE-SN,83.734951,240063.408029,2341770.010187,-0.2856949999999756,0.000393,0.0,3.934299
17780,2021-01-07,DE-ST,86.236443,261167.409643,2389874.798823,0.6994569999999953,0.000622,0.0,3.59612
17781,2021-01-07,DE-TH,84.530792,955243.432014,2323020.296503,-0.5393209999999726,0.000825,0.0,3.768227
17820,2021-01-08,DE-BB,90.341804,219056.522463,2410381.287221,0.9694970000000467,0.000767,0.0,2.189011
17821,2021-01-08,DE-BE,86.559703,71625.006392,2415097.318182,1.4547590000000241,0.000557,0.0,2.567075
17822,2021-01-08,DE-BW,86.769242,1172039.963649,2299541.680841,-1.3715969999999515,0.001162,0.418304,2.938671
17823,2021-01-08,DE-BY,87.098016,883418.622559,2284243.671559,-1.3834589999999594,0.001672,0.514632,2.871198
17824,2021-01-08,DE-HB,86.94941,291892.677484,2430801.067308,1.7138350000000173,0.001097,0.0,2.781197
17825,2021-01-08,DE-HE,90.479247,356481.088181,2345655.817988,0.09824100000003,0.003309,0.004076,2.781177
17826,2021-01-08,DE-HH,92.873355,154544.625947,2423689.450758,0.9336540000000468,0.00304,0.0,3.005271
17827,2021-01-08,DE-MV,95.221347,290093.306788,2417807.589302,0.6076419999999985,0.002087,0.0,2.101196
17828,2021-01-08,DE-NI,91.371065,252492.047136,2413523.626243,0.9226419999999962,0.001624,0.0,2.403802
17829,2021-01-08,DE-NW,92.998381,135683.685483,2384800.268763,0.5713670000000093,0.00305,0.0,2.262128
17830,2021-01-08,DE-RP,90.905765,137880.255494,2344603.278362,0.16533000000003995,0.003017,0.003967,3.16905
17831,2021-01-08,DE-SH,93.232102,180900.796376,2427513.527592,0.9536630000000059,0.002103,0.0,3.418826
17832,2021-01-08,DE-SL,91.975212,444582.070907,2348269.64538,-0.37001999999995405,0.001812,0.0,3.774015
17833,2021-01-08,DE-SN,90.183701,546756.726722,2345095.302525,-0.10669999999998936,0.002213,0.0,2.973299
17834,2021-01-08,DE-ST,91.873233,384914.503488,2395273.326499,0.43917200000004186,0.00134,0.0,2.339745
17835,2021-01-08,DE-TH,89.606156,611726.540884,2326652.478949,-0.29294699999996965,0.002811,0.0,2.972338
17874,2021-01-09,DE-BB,92.875034,259023.131014,2428921.32827,1.1323170000000005,0.001062,0.0,2.278134
17875,2021-01-09,DE-BE,89.740971,167673.346919,2433522.227273,1.9294810000000098,0.000704,0.0,2.500233
17876,2021-01-09,DE-BW,85.188381,895062.183925,2310504.892824,-2.4163939999999684,0.000174,1.828981,2.438305
17877,2021-01-09,DE-BY,86.309789,994804.629818,2297539.294418,-2.685046,0.000403,1.086605,1.610364
17878,2021-01-09,DE-HB,85.311593,993497.422276,2450004.858974,1.1570460000000367,7.4e-05,0.0,1.950801
17879,2021-01-09,DE-HE,84.940032,338486.966851,2364119.24296,-0.7038759999999797,0.000236,0.500926,1.897078
17880,2021-01-09,DE-HH,91.590057,280842.366122,2443996.011364,0.9890510000000177,0.000387,0.0,2.742898
17881,2021-01-09,DE-MV,95.109386,550587.318319,2438034.630677,1.2844380000000228,0.001021,0.0,2.337739
17882,2021-01-09,DE-NI,91.019113,708803.728488,2432908.733707,0.429553999999996,0.000466,0.0,1.97937
17883,2021-01-09,DE-NW,92.63446,417271.820072,2403394.558542,0.37504599999999755,0.000595,0.006311,1.683303
17884,2021-01-09,DE-RP,87.04736,612096.595188,2360722.452797,-0.5722299999999905,0.000254,1.399841,1.928073
17885,2021-01-09,DE-SH,93.051582,403543.332984,2446868.857015,1.0717710000000125,0.000473,0.0,2.363747
17886,2021-01-09,DE-SL,84.715932,418956.451512,2361843.320652,-1.126890000000003,8.4e-05,2.163043,2.811028
17887,2021-01-09,DE-SN,92.460068,166231.310516,2362541.856961,-0.7771999999999935,0.002329,0.0,2.707672
17888,2021-01-09,DE-ST,93.480306,155950.765909,2414906.474439,0.25721800000002304,0.002064,0.0,2.864616
17889,2021-01-09,DE-TH,88.321915,80056.752882,2345371.062441,-1.3001859999999965,0.001063,0.0,2.727303
17928,2021-01-10,DE-BB,87.975758,145055.402665,2436616.807683,0.2959380000000351,0.000324,0.0,2.735113
17929,2021-01-10,DE-BE,82.967133,124410.830911,2441777.295455,1.2427450000000135,0.000173,0.0,3.017832
17930,2021-01-10,DE-BW,82.155732,1820831.19244,2314170.970418,-3.4993240000000014,2.4e-05,2.937601,3.016329
17931,2021-01-10,DE-BY,87.381036,1909109.469025,2302211.404235,-4.574223999999958,7.7e-05,1.714609,1.384957
17932,2021-01-10,DE-HB,87.480181,611240.602965,2448419.692308,2.4439140000000066,0.000815,0.0,4.320086
17933,2021-01-10,DE-HE,84.781235,788507.451712,2368416.767506,-1.6164349999999672,9.5e-05,0.746573,1.478154
17934,2021-01-10,DE-HH,89.106504,229180.525687,2442909.193182,1.5882850000000417,0.000972,0.0,3.795044
17935,2021-01-10,DE-MV,89.938083,267597.031791,2440963.549832,0.42546100000004117,0.001147,0.0,3.915545
17936,2021-01-10,DE-NI,89.590892,357438.52368,2433354.493254,1.2354540000000043,0.000653,0.0,3.232782
17937,2021-01-10,DE-NW,89.787455,389438.903088,2405645.405961,0.6883559999999989,0.000305,0.0,2.108949
17938,2021-01-10,DE-RP,86.480454,1481021.718514,2364477.87743,-1.9498679999999808,0.000157,1.513685,1.504162
17939,2021-01-10,DE-SH,93.26561,113224.033463,2442698.607462,1.4682060000000092,0.001895,0.0,4.542957
17940,2021-01-10,DE-SL,84.673967,2814253.440217,2365706.557065,-3.0607539999999744,1.1e-05,2.866848,2.784647
17941,2021-01-10,DE-SN,91.115434,514300.558498,2370629.972729,-1.809693999999979,0.000326,0.425297,1.952906
17942,2021-01-10,DE-ST,88.118569,220240.894791,2420875.62523,-0.9882039999999961,0.000235,0.192718,2.241728
17943,2021-01-10,DE-TH,86.186522,763116.105227,2351266.699929,-2.2767479999999978,0.000146,0.698382,1.703195
17982,2021-01-11,DE-BB,81.191525,79246.92552,2419599.838752,0.7078350000000455,0.001253,0.0,4.707686
17983,2021-01-11,DE-BE,78.134353,32306.088628,2424588.910839,1.0585940000000278,0.001152,0.0,4.834149
17984,2021-01-11,DE-BW,80.512016,2905771.30379,2313070.884504,-4.998958999999957,1.1e-05,2.499653,2.056793
17985,2021-01-11,DE-BY,88.140741,2181338.958348,2299201.215099,-6.902119999999968,2.1e-05,1.241613,1.88343
17986,2021-01-11,DE-HB,89.804809,10511.907164,2425776.173077,4.147702000000038,0.006346,0.0,7.630342
17987,2021-01-11,DE-HE,81.773318,1033077.26225,2358536.701741,-2.118971999999985,0.000243,0.491293,4.080161
17988,2021-01-11,DE-HH,93.211712,6013.921884,2419502.63447,3.2972890000000348,0.007697,0.0,6.414331
17989,2021-01-11,DE-MV,93.398847,24177.51223,2418461.110104,2.1334130000000187,0.00441,0.0,5.736523
17990,2021-01-11,DE-NI,89.212299,87297.593444,2412814.155397,2.778925000000015,0.004538,0.0,6.409688
17991,2021-01-11,DE-NW,86.947852,217985.057093,2390331.951713,1.2213080000000218,0.002065,0.006987,5.419779
17992,2021-01-11,DE-RP,84.448262,1966303.024631,2357101.701607,-2.3370949999999766,0.00037,1.866323,3.140075
17993,2021-01-11,DE-SH,94.955036,5810.746998,2416496.737042,3.958735000000047,0.00928,0.0,7.494554
17994,2021-01-11,DE-SL,82.626778,3065278.19769,2361185.343071,-2.708479999999952,0.00019,2.929348,2.920403
17995,2021-01-11,DE-SN,80.178381,927018.649731,2359634.477186,-2.767409999999984,4.7e-05,0.354414,4.749896
17996,2021-01-11,DE-ST,79.553434,221822.047075,2404317.896837,0.6294410000000425,0.000995,0.000736,4.924936
17997,2021-01-11,DE-TH,80.013023,800310.631393,2340171.608706,-2.9288980000000038,0.00011,0.076594,5.19015
18036,2021-01-12,DE-BB,89.354146,121697.229655,2389686.751695,1.5092500000000086,0.007565,0.0,5.099863
18037,2021-01-12,DE-BE,87.830274,28997.274346,2394176.538462,1.8562610000000177,0.007489,0.0,5.48514
18038,2021-01-12,DE-BW,88.593677,5940.341958,2296677.1029,-0.33276200000000244,0.012643,0.000462,5.869503
18039,2021-01-12,DE-BY,88.770938,46369.101561,2278633.367565,-1.7369379999999524,0.009337,0.110635,5.077789
18040,2021-01-12,DE-HB,83.085201,1407893.660256,2407303.349359,4.718155000000024,0.00753,0.0,5.910096
18041,2021-01-12,DE-HE,89.961332,17313.704756,2334907.386162,0.9153410000000122,0.010302,0.0,5.483959
18042,2021-01-12,DE-HH,86.033552,1544407.346591,2398757.594697,3.685702000000049,0.005783,0.0,4.873958
18043,2021-01-12,DE-MV,90.139719,1319190.888025,2392538.432947,2.280650000000037,0.007433,0.0,4.637826
18044,2021-01-12,DE-NI,87.510974,960694.65417,2392346.205736,3.5201260000000048,0.008048,0.0,5.187152
18045,2021-01-12,DE-NW,89.244181,372913.473671,2369700.182387,3.45534200000003,0.0132,0.0,5.142727
18046,2021-01-12,DE-RP,91.881008,8888.752143,2336509.284907,1.411841000000038,0.01096,0.0,5.583104
18047,2021-01-12,DE-SH,87.483234,1532886.835372,2399391.902927,3.079058000000032,0.005616,0.0,5.043919
18048,2021-01-12,DE-SL,95.560835,1048.242886,2342109.584918,0.8874340000000416,0.013319,0.0,5.986741
18049,2021-01-12,DE-SN,88.136563,10586.837249,2330783.183892,-0.040198999999972784,0.00728,0.0,6.628221
18050,2021-01-12,DE-ST,87.73186,105965.593409,2377018.858496,1.8790130000000431,0.00599,0.0,5.614779
18051,2021-01-12,DE-TH,88.209296,26460.979471,2314298.015461,0.24354900000003,0.007474,0.0,6.182318
18090,2021-01-13,DE-BB,85.287391,601582.441972,2393595.83756,1.5349460000000477,0.005129,0.0,5.977809
18091,2021-01-13,DE-BE,82.478116,509081.870848,2398030.486014,2.0077229999999986,0.005369,0.0,6.514307
18092,2021-01-13,DE-BW,87.148521,2350028.826179,2303060.831292,0.3978970000000004,0.006078,1.038826,4.181492
18093,2021-01-13,DE-BY,84.285509,1808945.562723,2284215.36013,-0.5145669999999996,0.002882,1.323935,4.675929
18094,2021-01-13,DE-HB,82.722808,1015006.666667,2418040.099359,2.9384689999999978,0.00423,0.0,7.539263
18095,2021-01-13,DE-HE,82.958043,1430665.628057,2345377.19674,0.7109790000000089,0.001494,0.13116,5.020443
18096,2021-01-13,DE-HH,85.092171,314230.868963,2406887.736742,1.7609209999999962,0.005,0.0,6.549305
18097,2021-01-13,DE-MV,89.195287,385545.327749,2395484.110104,1.4039740000000052,0.00608,0.0,6.589207
18098,2021-01-13,DE-NI,84.769998,1139882.715002,2402636.234062,2.087429000000043,0.004266,0.0,6.621518
18099,2021-01-13,DE-NW,85.689454,1422831.516481,2382704.518594,1.815633000000048,0.003105,0.142664,5.193361
18100,2021-01-13,DE-RP,88.452615,1713088.50533,2347268.130702,0.7244100000000344,0.000951,0.648949,3.991495
18101,2021-01-13,DE-SH,84.467038,342181.270072,2407401.512846,1.7543380000000184,0.003725,0.0,7.572593
18102,2021-01-13,DE-SL,94.423403,1156420.919327,2351543.955842,0.3679220000000214,0.003134,1.046196,3.754925
18103,2021-01-13,DE-SN,83.93154,945881.741989,2335810.850488,0.2781850000000077,0.005699,0.0,6.913917
18104,2021-01-13,DE-ST,82.505904,1174910.94943,2383832.277216,1.522736000000009,0.004208,0.0,6.698835
18105,2021-01-13,DE-TH,81.55982,1355633.305721,2322171.88392,0.24761100000000624,0.003621,0.0,6.425309
18144,2021-01-14,DE-BB,89.040841,1396072.478267,2416488.508725,0.9960790000000088,0.001489,0.0,3.903418
18145,2021-01-14,DE-BE,85.706387,1505925.494755,2420972.924825,1.6378990000000044,0.00109,0.0,4.442961
18146,2021-01-14,DE-BW,88.415925,46515.516914,2302729.054599,-0.5007429999999999,0.014572,0.412757,3.150298
18147,2021-01-14,DE-BY,82.35122,512173.184567,2287798.259428,-1.2920579999999973,0.004662,0.190459,3.625265
18148,2021-01-14,DE-HB,79.954848,1739449.878205,2444998.900641,1.4192879999999946,5.4e-05,0.0,3.767113
18149,2021-01-14,DE-HE,76.325264,380230.319088,2354709.976751,-0.06322999999997592,0.000207,0.113746,3.249144
18150,2021-01-14,DE-HH,86.62711,1026554.045928,2438051.668561,1.0574100000000044,0.001486,0.0,3.244697
18151,2021-01-14,DE-MV,88.476812,1085537.581663,2429926.401859,1.417190000000005,0.001112,0.0,4.478919
18152,2021-01-14,DE-NI,84.235919,1436592.447047,2426602.041542,0.6400460000000407,0.00045,0.0,3.220707
18153,2021-01-14,DE-NW,80.730542,908736.510763,2394584.478533,0.256919000000039,0.000214,0.347983,2.836355
18154,2021-01-14,DE-RP,83.915723,143846.703343,2350065.882785,0.2359260000000063,0.002815,0.317334,2.740648
18155,2021-01-14,DE-SH,84.93125,858536.491985,2442831.455987,0.8371360000000436,0.000699,0.0,4.392697
18156,2021-01-14,DE-SL,93.052396,4789.861984,2350621.726223,-0.034700999999984106,0.00989,0.016304,3.082313
18157,2021-01-14,DE-SN,88.79563,1235429.681027,2348718.602716,-0.8098009999999931,0.003773,0.005942,5.09136
18158,2021-01-14,DE-ST,85.614748,1362123.17603,2404505.069971,0.7375040000000013,0.001124,0.0,4.594645
18159,2021-01-14,DE-TH,82.412787,885675.760882,2335189.385585,-0.8635830000000055,0.000993,0.0,4.335424
18198,2021-01-15,DE-BB,80.942441,298881.358702,2436873.402084,-0.6438249999999925,0.001035,0.0,3.535407
18199,2021-01-15,DE-BE,75.726545,165247.023328,2441869.736014,0.13426400000003014,0.000764,0.0,4.080769
18200,2021-01-15,DE-BW,83.495496,2903859.700731,2314507.110989,-3.062566000000004,0.00266,3.188121,2.704158
18201,2021-01-15,DE-BY,85.736478,2495972.539473,2300638.577816,-3.9960099999999557,0.000845,1.481442,1.990071
18202,2021-01-15,DE-HB,75.68579,576279.852564,2461844.285256,0.34375300000004927,0.000167,0.0,2.806571
18203,2021-01-15,DE-HE,80.970151,889000.293934,2370156.371897,-1.3834319999999707,0.0004,0.437199,2.79988
18204,2021-01-15,DE-HH,76.252431,489430.184896,2455401.526515,-0.19879499999996142,0.000237,0.0,3.017519
18205,2021-01-15,DE-MV,76.133364,358085.468281,2448534.620238,-1.1541619999999853,0.000758,0.0,3.982749
18206,2021-01-15,DE-NI,81.454473,556579.02893,2443673.906896,-0.4064239999999586,0.000488,0.0,2.52935
18207,2021-01-15,DE-NW,82.094759,650919.419618,2412248.025186,-0.5586009999999533,0.000581,0.021185,2.505787
18208,2021-01-15,DE-RP,77.760987,2135263.968589,2366266.555038,-1.233825999999965,0.000217,1.889726,3.120782
18209,2021-01-15,DE-SH,74.445245,576360.646762,2459312.387064,-0.7385479999999802,0.000386,0.0,3.41713
18210,2021-01-15,DE-SL,79.982731,3064431.69837,2366574.610054,-1.9732329999999934,0.000287,3.086957,4.140976
18211,2021-01-15,DE-SN,89.282593,423748.564277,2367194.628289,-1.701104999999984,0.002921,0.0,3.685143
18212,2021-01-15,DE-ST,82.204062,638242.525955,2423160.796249,-0.7294979999999782,0.000964,0.0,3.379052
18213,2021-01-15,DE-TH,85.974934,713015.678773,2351336.647241,-2.338017999999977,0.001282,0.002854,2.788955
18252,2021-01-16,DE-BB,74.172062,589133.416175,2434291.669847,-2.0964419999999677,0.000443,0.0,3.379066
18253,2021-01-16,DE-BE,69.19426,625359.503934,2439164.068182,-0.9203359999999634,0.000534,0.0,4.065122
18254,2021-01-16,DE-BW,85.456151,1738468.971639,2319412.60186,-3.8723909999999933,0.001335,1.019182,2.205654
18255,2021-01-16,DE-BY,80.457269,1305961.437745,2303870.30557,-3.971465999999964,0.000857,0.660005,2.552598
18256,2021-01-16,DE-HB,76.496957,603876.71274,2452099.653846,-0.2287939999999935,9.7e-05,0.0,2.494231
18257,2021-01-16,DE-HE,72.431558,937998.059194,2368393.270378,-2.0631419999999707,0.000769,0.005187,2.723657
18258,2021-01-16,DE-HH,73.14621,742233.972064,2447394.532197,-1.0895519999999692,5.9e-05,0.0,2.328535
18259,2021-01-16,DE-MV,78.611572,692996.11839,2442876.924794,-1.9733609999999544,0.000285,0.0,3.20305
18260,2021-01-16,DE-NI,77.569696,944960.137208,2435590.47345,-0.9040069999999787,0.00041,0.0,2.315615
18261,2021-01-16,DE-NW,78.982578,532421.037335,2404891.009015,-0.7994869999999992,0.001775,0.0,2.656284
18262,2021-01-16,DE-RP,79.31305,1253502.091358,2364846.192186,-2.0823879999999804,0.002774,0.06426,2.416767
18263,2021-01-16,DE-SH,78.876022,626784.382324,2449288.06937,-1.093369999999993,0.000344,0.0,2.563733
18264,2021-01-16,DE-SL,87.801775,1273087.278533,2367553.976902,-4.544397000000004,0.003856,0.535326,2.035586
18265,2021-01-16,DE-SN,79.649957,727729.097749,2367490.288943,-4.577171999999962,0.000623,0.0,3.80292
18266,2021-01-16,DE-ST,75.884902,1820400.771975,2420501.47021,-2.766331999999977,0.000188,0.0,2.697372
18267,2021-01-16,DE-TH,75.692676,1060265.164516,2350217.47324,-3.6302269999999908,0.000278,0.0,2.889875
18306,2021-01-17,DE-BB,79.658274,1027774.214741,2429185.361223,-3.183960999999954,0.000127,0.109465,1.592778
18307,2021-01-17,DE-BE,74.997466,527823.802229,2434207.821678,-1.4358409999999822,0.000111,0.0,1.829167
18308,2021-01-17,DE-BW,91.946823,114344.778373,2308005.626936,-1.4355259999999817,0.00728,0.043679,2.631685
18309,2021-01-17,DE-BY,87.308078,426369.712427,2293372.852427,-3.821192999999994,0.004499,0.090174,1.466317
18310,2021-01-17,DE-HB,83.512283,263422.996394,2439711.0,0.2826440000000048,0.000919,0.0,2.813782
18311,2021-01-17,DE-HE,89.678969,133580.467492,2356125.593646,-1.6413699999999949,0.00295,0.0,2.244926
18312,2021-01-17,DE-HH,80.300222,1533347.508523,2436860.382576,-1.128945999999985,0.000211,0.0,2.525821
18313,2021-01-17,DE-MV,86.192268,1050797.879386,2437580.001295,-2.8545689999999695,0.000194,0.0,1.767374
18314,2021-01-17,DE-NI,85.828157,624482.397763,2423737.28448,-0.725467999999978,0.000945,0.003314,2.39881
18315,2021-01-17,DE-NW,92.714416,301400.853609,2393080.516227,0.3517219999999952,0.00314,0.004057,2.463604
18316,2021-01-17,DE-RP,94.09447,172910.043085,2353715.136454,-0.5583259999999655,0.002838,0.0,2.349957
18317,2021-01-17,DE-SH,82.619868,1047517.242861,2439391.797587,-1.2578479999999672,0.000271,0.0,2.712848
18318,2021-01-17,DE-SL,96.147879,221636.353898,2357194.504755,-0.45243499999997994,0.003293,0.035326,2.793784
18319,2021-01-17,DE-SN,80.297815,2101310.195087,2360270.504669,-4.840229999999963,0.000165,1.727504,1.743571
18320,2021-01-17,DE-ST,82.001417,1752672.037192,2411288.402905,-3.7990800000000036,0.000104,0.694741,1.653964
18321,2021-01-17,DE-TH,81.34688,1029704.660905,2339466.682683,-3.7251059999999825,0.000717,0.430542,2.072155
18360,2021-01-18,DE-BB,90.557244,319508.990719,2424803.574379,-1.4325279999999907,0.004308,0.0,2.92763
18361,2021-01-18,DE-BE,89.179542,275099.450066,2429675.770979,-1.0154430000000048,0.004525,0.0,3.203089
18362,2021-01-18,DE-BW,86.988146,1379238.217761,2321706.694534,0.34302900000000136,0.001591,0.661659,3.915632
18363,2021-01-18,DE-BY,89.630279,1052836.516175,2304086.985591,-0.3543540000000007,0.0037,0.218653,3.948249
18364,2021-01-18,DE-HB,92.646633,8091.826191,2437082.112179,3.827886000000035,0.003285,0.0,5.335791
18365,2021-01-18,DE-HE,89.128997,173393.943159,2364112.025472,1.6503090000000498,0.002079,0.001112,4.246036
18366,2021-01-18,DE-HH,93.193875,8228.126232,2430588.560606,2.8172350000000392,0.006231,0.0,4.01572
18367,2021-01-18,DE-MV,92.255747,220892.871354,2429111.031469,-0.7480019999999854,0.005195,0.0,3.377658
18368,2021-01-18,DE-NI,92.556239,16365.279355,2422620.578981,3.0777330000000234,0.003647,0.0,4.543917
18369,2021-01-18,DE-NW,89.227064,108560.684811,2398736.293949,3.488546000000042,0.002203,0.302231,4.643438
18370,2021-01-18,DE-RP,88.866493,413915.524166,2364235.283915,2.0344630000000166,0.001088,0.017453,4.463609
18371,2021-01-18,DE-SH,95.398463,30152.025306,2430352.662645,2.3066610000000196,0.006435,0.0,4.201759
18372,2021-01-18,DE-SL,90.790825,310603.015455,2368938.516304,1.5351550000000316,0.000728,0.0625,4.482065
18373,2021-01-18,DE-SN,90.931132,523601.302837,2361370.542233,-1.2210639999999557,0.003844,0.087436,4.130199
18374,2021-01-18,DE-ST,89.120236,255957.389712,2409680.533928,1.1419740000000047,0.003757,0.030894,3.726457
18375,2021-01-18,DE-TH,89.46011,521723.490416,2344108.198739,0.7068639999999959,0.0029,0.055186,4.542475
18414,2021-01-19,DE-BB,91.566479,6182.240972,2400725.054607,2.607045000000028,0.011241,0.043937,4.432713
18415,2021-01-19,DE-BE,90.516055,531.930084,2405415.479021,2.8819650000000365,0.013025,0.174825,4.570629
18416,2021-01-19,DE-BW,76.965438,550385.540517,2304371.302981,0.5565630000000397,0.001105,2.287728,4.614023
18417,2021-01-19,DE-BY,82.940118,961204.802852,2289295.791919,-0.18314999999995507,0.003849,1.765763,4.119152
18418,2021-01-19,DE-HB,93.049785,2390.706764,2405330.330128,6.110358000000019,0.01343,0.0,6.337714
18419,2021-01-19,DE-HE,86.924407,4793.80393,2341528.931919,2.0788220000000024,0.005906,0.0,6.413226
18420,2021-01-19,DE-HH,92.956595,5.499092,2400953.547348,5.232325000000003,0.0137,0.0,4.90363
18421,2021-01-19,DE-MV,95.264252,48.725902,2402036.642868,2.607944000000032,0.01096,0.0,4.100151
18422,2021-01-19,DE-NI,92.266389,2048.285007,2392464.520554,5.274221000000011,0.013713,0.03661,6.072249
