date,region_code,confirmed_addition,iso3166-2,population,cases_pc
2021-02-04,Norrbotten,86,SE-BD,250093,0.00034387207958639385
2021-02-03,Norrbotten,164,SE-BD,250093,0.0006557560587461465
2021-02-02,Norrbotten,42,SE-BD,250093,0.00016793752723986676
2021-02-01,Norrbotten,33,SE-BD,250093,0.0001319509142598953
2021-01-31,Norrbotten,10,SE-BD,250093,3.998512553330161e-05
2021-01-30,Norrbotten,60,SE-BD,250093,0.00023991075319980968
2021-01-29,Norrbotten,57,SE-BD,250093,0.00022791521553981918
2021-01-28,Norrbotten,85,SE-BD,250093,0.0003398735670330637
2021-01-27,Norrbotten,116,SE-BD,250093,0.0004638274561862987
2021-01-26,Norrbotten,79,SE-BD,250093,0.0003158824917130827
2021-01-25,Norrbotten,56,SE-BD,250093,0.00022391670298648904
2021-01-24,Norrbotten,18,SE-BD,250093,7.19732259599429e-05
2021-01-23,Norrbotten,50,SE-BD,250093,0.00019992562766650806
2021-01-22,Norrbotten,82,SE-BD,250093,0.00032787802937307324
2021-01-21,Norrbotten,137,SE-BD,250093,0.000547796219806232
2021-01-20,Norrbotten,142,SE-BD,250093,0.0005677887825728829
2021-01-19,Norrbotten,57,SE-BD,250093,0.00022791521553981918
2021-01-18,Norrbotten,92,SE-BD,250093,0.00036786315490637485
2021-01-17,Norrbotten,11,SE-BD,250093,4.398363808663177e-05
2021-01-16,Norrbotten,98,SE-BD,250093,0.0003918542302263558
2021-01-15,Norrbotten,57,SE-BD,250093,0.00022791521553981918
2021-01-14,Norrbotten,110,SE-BD,250093,0.00043983638086631774
2021-01-13,Norrbotten,153,SE-BD,250093,0.0006117724206595146
2021-01-12,Norrbotten,88,SE-BD,250093,0.0003518691046930542
2021-01-11,Norrbotten,119,SE-BD,250093,0.00047582299384628916
2021-01-10,Norrbotten,22,SE-BD,250093,8.796727617326355e-05
2021-01-09,Norrbotten,149,SE-BD,250093,0.000595778370446194
2021-01-08,Norrbotten,36,SE-BD,250093,0.0001439464519198858
2021-01-07,Norrbotten,44,SE-BD,250093,0.0001759345523465271
2021-01-06,Norrbotten,203,SE-BD,250093,0.0008116980483260227
2021-01-05,Norrbotten,57,SE-BD,250093,0.00022791521553981918
2021-01-04,Norrbotten,28,SE-BD,250093,0.00011195835149324452
2021-01-03,Norrbotten,30,SE-BD,250093,0.00011995537659990484
2021-01-02,Norrbotten,20,SE-BD,250093,7.997025106660323e-05
2021-01-01,Norrbotten,43,SE-BD,250093,0.00017193603979319692
2020-12-31,Norrbotten,224,SE-BD,250093,0.0008956668119459561
2020-12-30,Norrbotten,39,SE-BD,250093,0.00015594198957987628
2020-12-29,Norrbotten,35,SE-BD,250093,0.00013994793936655564
2020-12-28,Norrbotten,124,SE-BD,250093,0.00049581555661294
2020-12-27,Norrbotten,136,SE-BD,250093,0.0005437977072529019
2020-12-26,Norrbotten,30,SE-BD,250093,0.00011995537659990484
2020-12-25,Norrbotten,38,SE-BD,250093,0.00015194347702654612
2020-12-24,Norrbotten,16,SE-BD,250093,6.397620085328257e-05
2020-12-23,Norrbotten,97,SE-BD,250093,0.00038785571767302565
2020-12-22,Norrbotten,44,SE-BD,250093,0.0001759345523465271
2020-12-21,Norrbotten,69,SE-BD,250093,0.0002758973661797811
2020-12-20,Norrbotten,4,SE-BD,250093,1.5994050213320643e-05
2020-12-19,Norrbotten,120,SE-BD,250093,0.00047982150639961935
2020-12-18,Norrbotten,29,SE-BD,250093,0.00011595686404657467
2020-12-17,Norrbotten,111,SE-BD,250093,0.0004438348934196479
2020-12-16,Norrbotten,163,SE-BD,250093,0.0006517575461928162
2020-12-15,Norrbotten,54,SE-BD,250093,0.0002159196778798287
2020-12-14,Norrbotten,79,SE-BD,250093,0.0003158824917130827
2020-12-13,Norrbotten,7,SE-BD,250093,2.798958787331113e-05
2020-12-12,Norrbotten,76,SE-BD,250093,0.00030388695405309224
2020-12-11,Norrbotten,230,SE-BD,250093,0.0009196578872659371
2020-12-10,Norrbotten,121,SE-BD,250093,0.0004838200189529495
2020-12-09,Norrbotten,57,SE-BD,250093,0.00022791521553981918
2020-12-08,Norrbotten,57,SE-BD,250093,0.00022791521553981918
2020-12-07,Norrbotten,167,SE-BD,250093,0.0006677515964061369
2020-12-06,Norrbotten,13,SE-BD,250093,5.198066319329209e-05
2020-12-05,Norrbotten,113,SE-BD,250093,0.0004518319185263082
2020-12-04,Norrbotten,98,SE-BD,250093,0.0003918542302263558
2020-12-03,Norrbotten,204,SE-BD,250093,0.0008156965608793529
2020-12-02,Norrbotten,64,SE-BD,250093,0.0002559048034131303
2020-12-01,Norrbotten,45,SE-BD,250093,0.00017993306489985726
2020-11-30,Norrbotten,141,SE-BD,250093,0.0005637902700195527
2020-11-29,Norrbotten,11,SE-BD,250093,4.398363808663177e-05
2020-11-28,Norrbotten,72,SE-BD,250093,0.0002878929038397716
2020-11-27,Norrbotten,110,SE-BD,250093,0.00043983638086631774
2020-11-26,Norrbotten,229,SE-BD,250093,0.000915659374712607
2020-11-25,Norrbotten,155,SE-BD,250093,0.000619769445766175
2020-11-24,Norrbotten,114,SE-BD,250093,0.00045583043107963835
2020-11-23,Norrbotten,213,SE-BD,250093,0.0008516831738593243
2020-11-22,Norrbotten,65,SE-BD,250093,0.0002599033159664605
2020-11-21,Norrbotten,146,SE-BD,250093,0.0005837828327862035
2020-11-20,Norrbotten,123,SE-BD,250093,0.0004918170440596098
2020-11-19,Norrbotten,130,SE-BD,250093,0.000519806631932921
2020-11-18,Norrbotten,92,SE-BD,250093,0.00036786315490637485
2020-11-17,Norrbotten,138,SE-BD,250093,0.0005517947323595622
2020-11-16,Norrbotten,42,SE-BD,250093,0.00016793752723986676
2020-11-15,Norrbotten,13,SE-BD,250093,5.198066319329209e-05
2020-11-14,Norrbotten,69,SE-BD,250093,0.0002758973661797811
2020-11-13,Norrbotten,110,SE-BD,250093,0.00043983638086631774
2020-11-12,Norrbotten,133,SE-BD,250093,0.0005318021695929114
2020-11-11,Norrbotten,97,SE-BD,250093,0.00038785571767302565
2020-11-10,Norrbotten,64,SE-BD,250093,0.0002559048034131303
2020-11-09,Norrbotten,103,SE-BD,250093,0.0004118467929930066
2020-11-08,Norrbotten,6,SE-BD,250093,2.3991075319980966e-05
2020-11-07,Norrbotten,127,SE-BD,250093,0.0005078110942729304
2020-11-06,Norrbotten,118,SE-BD,250093,0.000471824481292959
2020-11-05,Norrbotten,90,SE-BD,250093,0.0003598661297997145
2020-11-04,Norrbotten,93,SE-BD,250093,0.000371861667459705
2020-11-03,Norrbotten,30,SE-BD,250093,0.00011995537659990484
2020-11-02,Norrbotten,74,SE-BD,250093,0.0002958899289464319
2020-11-01,Norrbotten,3,SE-BD,250093,1.1995537659990483e-05
2020-10-31,Norrbotten,8,SE-BD,250093,3.1988100426641286e-05
2020-10-30,Norrbotten,55,SE-BD,250093,0.00021991819043315887
2020-10-29,Norrbotten,104,SE-BD,250093,0.00041584530554633674
2020-10-28,Norrbotten,28,SE-BD,250093,0.00011195835149324452
2020-10-27,Norrbotten,23,SE-BD,250093,9.196578872659371e-05
2020-10-26,Norrbotten,5,SE-BD,250093,1.9992562766650806e-05
2020-10-25,Norrbotten,4,SE-BD,250093,1.5994050213320643e-05
2020-10-24,Norrbotten,6,SE-BD,250093,2.3991075319980966e-05
2020-10-23,Norrbotten,27,SE-BD,250093,0.00010795983893991435
2020-10-22,Norrbotten,32,SE-BD,250093,0.00012795240170656514
2020-10-21,Norrbotten,30,SE-BD,250093,0.00011995537659990484
2020-10-20,Norrbotten,11,SE-BD,250093,4.398363808663177e-05
2020-10-19,Norrbotten,15,SE-BD,250093,5.997768829995242e-05
2020-10-18,Norrbotten,5,SE-BD,250093,1.9992562766650806e-05
2020-10-17,Norrbotten,20,SE-BD,250093,7.997025106660323e-05
2020-10-16,Norrbotten,21,SE-BD,250093,8.396876361993338e-05
2020-10-15,Norrbotten,29,SE-BD,250093,0.00011595686404657467
2020-10-14,Norrbotten,5,SE-BD,250093,1.9992562766650806e-05
2020-10-13,Norrbotten,9,SE-BD,250093,3.598661297997145e-05
2020-10-12,Norrbotten,3,SE-BD,250093,1.1995537659990483e-05
2020-10-11,Norrbotten,1,SE-BD,250093,3.998512553330161e-06
2020-10-10,Norrbotten,4,SE-BD,250093,1.5994050213320643e-05
2020-10-09,Norrbotten,38,SE-BD,250093,0.00015194347702654612
2020-10-08,Norrbotten,12,SE-BD,250093,4.798215063996193e-05
2020-10-07,Norrbotten,19,SE-BD,250093,7.597173851327306e-05
2020-10-06,Norrbotten,9,SE-BD,250093,3.598661297997145e-05
2020-10-05,Norrbotten,13,SE-BD,250093,5.198066319329209e-05
2020-10-04,Norrbotten,0,SE-BD,250093,0.0
2020-10-03,Norrbotten,3,SE-BD,250093,1.1995537659990483e-05
2020-10-02,Norrbotten,21,SE-BD,250093,8.396876361993338e-05
2020-10-01,Norrbotten,9,SE-BD,250093,3.598661297997145e-05
2020-09-30,Norrbotten,9,SE-BD,250093,3.598661297997145e-05
2020-09-29,Norrbotten,13,SE-BD,250093,5.198066319329209e-05
2020-09-28,Norrbotten,19,SE-BD,250093,7.597173851327306e-05
2020-09-27,Norrbotten,0,SE-BD,250093,0.0
2020-09-26,Norrbotten,0,SE-BD,250093,0.0
2020-09-25,Norrbotten,11,SE-BD,250093,4.398363808663177e-05
2020-09-24,Norrbotten,7,SE-BD,250093,2.798958787331113e-05
2020-09-23,Norrbotten,1,SE-BD,250093,3.998512553330161e-06
2020-09-22,Norrbotten,7,SE-BD,250093,2.798958787331113e-05
2020-09-21,Norrbotten,2,SE-BD,250093,7.997025106660322e-06
2020-09-20,Norrbotten,1,SE-BD,250093,3.998512553330161e-06
2020-09-19,Norrbotten,4,SE-BD,250093,1.5994050213320643e-05
2020-09-18,Norrbotten,1,SE-BD,250093,3.998512553330161e-06
2020-09-17,Norrbotten,3,SE-BD,250093,1.1995537659990483e-05
2020-09-16,Norrbotten,1,SE-BD,250093,3.998512553330161e-06
2020-09-15,Norrbotten,2,SE-BD,250093,7.997025106660322e-06
2020-09-14,Norrbotten,3,SE-BD,250093,1.1995537659990483e-05
2020-09-13,Norrbotten,1,SE-BD,250093,3.998512553330161e-06
2020-09-12,Norrbotten,0,SE-BD,250093,0.0
2020-09-11,Norrbotten,3,SE-BD,250093,1.1995537659990483e-05
2020-09-10,Norrbotten,0,SE-BD,250093,0.0
2020-09-09,Norrbotten,0,SE-BD,250093,0.0
2020-09-08,Norrbotten,3,SE-BD,250093,1.1995537659990483e-05
2020-09-07,Norrbotten,0,SE-BD,250093,0.0
2020-09-06,Norrbotten,0,SE-BD,250093,0.0
2020-09-05,Norrbotten,0,SE-BD,250093,0.0
2020-09-04,Norrbotten,1,SE-BD,250093,3.998512553330161e-06
2020-09-03,Norrbotten,0,SE-BD,250093,0.0
2020-09-02,Norrbotten,2,SE-BD,250093,7.997025106660322e-06
2020-09-01,Norrbotten,2,SE-BD,250093,7.997025106660322e-06
2020-08-31,Norrbotten,0,SE-BD,250093,0.0
2020-08-30,Norrbotten,0,SE-BD,250093,0.0
2020-08-29,Norrbotten,0,SE-BD,250093,0.0
2020-08-28,Norrbotten,1,SE-BD,250093,3.998512553330161e-06
2020-08-27,Norrbotten,6,SE-BD,250093,2.3991075319980966e-05
2020-08-26,Norrbotten,0,SE-BD,250093,0.0
2020-08-25,Norrbotten,1,SE-BD,250093,3.998512553330161e-06
2020-08-24,Norrbotten,2,SE-BD,250093,7.997025106660322e-06
2020-08-23,Norrbotten,0,SE-BD,250093,0.0
2020-08-22,Norrbotten,0,SE-BD,250093,0.0
2020-08-21,Norrbotten,1,SE-BD,250093,3.998512553330161e-06
2020-08-20,Norrbotten,0,SE-BD,250093,0.0
2020-08-19,Norrbotten,1,SE-BD,250093,3.998512553330161e-06
2020-08-18,Norrbotten,4,SE-BD,250093,1.5994050213320643e-05
2020-08-17,Norrbotten,1,SE-BD,250093,3.998512553330161e-06
2020-08-16,Norrbotten,0,SE-BD,250093,0.0
2020-08-15,Norrbotten,3,SE-BD,250093,1.1995537659990483e-05
2020-08-14,Norrbotten,5,SE-BD,250093,1.9992562766650806e-05
2020-08-13,Norrbotten,3,SE-BD,250093,1.1995537659990483e-05
2020-08-12,Norrbotten,4,SE-BD,250093,1.5994050213320643e-05
2020-08-11,Norrbotten,5,SE-BD,250093,1.9992562766650806e-05
2020-08-10,Norrbotten,4,SE-BD,250093,1.5994050213320643e-05
2020-08-09,Norrbotten,0,SE-BD,250093,0.0
2020-08-08,Norrbotten,0,SE-BD,250093,0.0
2020-08-07,Norrbotten,8,SE-BD,250093,3.1988100426641286e-05
2020-08-06,Norrbotten,3,SE-BD,250093,1.1995537659990483e-05
2020-08-05,Norrbotten,2,SE-BD,250093,7.997025106660322e-06
2020-08-04,Norrbotten,7,SE-BD,250093,2.798958787331113e-05
2020-08-03,Norrbotten,4,SE-BD,250093,1.5994050213320643e-05
2020-08-02,Norrbotten,1,SE-BD,250093,3.998512553330161e-06
2020-08-01,Norrbotten,0,SE-BD,250093,0.0
2020-07-31,Norrbotten,3,SE-BD,250093,1.1995537659990483e-05
2020-07-30,Norrbotten,4,SE-BD,250093,1.5994050213320643e-05
2020-07-29,Norrbotten,6,SE-BD,250093,2.3991075319980966e-05
2020-07-28,Norrbotten,10,SE-BD,250093,3.998512553330161e-05
2020-07-27,Norrbotten,1,SE-BD,250093,3.998512553330161e-06
2020-07-26,Norrbotten,0,SE-BD,250093,0.0
2020-07-25,Norrbotten,5,SE-BD,250093,1.9992562766650806e-05
2020-07-24,Norrbotten,8,SE-BD,250093,3.1988100426641286e-05
2020-07-23,Norrbotten,6,SE-BD,250093,2.3991075319980966e-05
2020-07-22,Norrbotten,5,SE-BD,250093,1.9992562766650806e-05
2020-07-21,Norrbotten,7,SE-BD,250093,2.798958787331113e-05
2020-07-20,Norrbotten,8,SE-BD,250093,3.1988100426641286e-05
2020-07-19,Norrbotten,0,SE-BD,250093,0.0
2020-07-18,Norrbotten,0,SE-BD,250093,0.0
2020-07-17,Norrbotten,10,SE-BD,250093,3.998512553330161e-05
2020-07-16,Norrbotten,11,SE-BD,250093,4.398363808663177e-05
2020-07-15,Norrbotten,8,SE-BD,250093,3.1988100426641286e-05
2020-07-14,Norrbotten,13,SE-BD,250093,5.198066319329209e-05
2020-07-13,Norrbotten,3,SE-BD,250093,1.1995537659990483e-05
2020-07-12,Norrbotten,0,SE-BD,250093,0.0
2020-07-11,Norrbotten,4,SE-BD,250093,1.5994050213320643e-05
2020-07-10,Norrbotten,22,SE-BD,250093,8.796727617326355e-05
2020-07-09,Norrbotten,13,SE-BD,250093,5.198066319329209e-05
2020-07-08,Norrbotten,14,SE-BD,250093,5.597917574662226e-05
2020-07-07,Norrbotten,10,SE-BD,250093,3.998512553330161e-05
2020-07-06,Norrbotten,38,SE-BD,250093,0.00015194347702654612
2020-07-05,Norrbotten,2,SE-BD,250093,7.997025106660322e-06
2020-07-04,Norrbotten,0,SE-BD,250093,0.0
2020-07-03,Norrbotten,30,SE-BD,250093,0.00011995537659990484
2020-07-02,Norrbotten,14,SE-BD,250093,5.597917574662226e-05
2020-07-01,Norrbotten,7,SE-BD,250093,2.798958787331113e-05
2020-06-30,Norrbotten,4,SE-BD,250093,1.5994050213320643e-05
2020-06-29,Norrbotten,52,SE-BD,250093,0.00020792265277316837
2020-06-28,Norrbotten,0,SE-BD,250093,0.0
2020-06-27,Norrbotten,2,SE-BD,250093,7.997025106660322e-06
2020-06-26,Norrbotten,68,SE-BD,250093,0.00027189885362645096
2020-06-25,Norrbotten,63,SE-BD,250093,0.00025190629085980015
2020-06-24,Norrbotten,55,SE-BD,250093,0.00021991819043315887
2020-06-23,Norrbotten,103,SE-BD,250093,0.0004118467929930066
2020-06-22,Norrbotten,51,SE-BD,250093,0.00020392414021983823
2020-06-21,Norrbotten,0,SE-BD,250093,0.0
2020-06-20,Norrbotten,2,SE-BD,250093,7.997025106660322e-06
2020-06-19,Norrbotten,19,SE-BD,250093,7.597173851327306e-05
2020-06-18,Norrbotten,65,SE-BD,250093,0.0002599033159664605
2020-06-17,Norrbotten,66,SE-BD,250093,0.0002639018285197906
2020-06-16,Norrbotten,56,SE-BD,250093,0.00022391670298648904
2020-06-15,Norrbotten,48,SE-BD,250093,0.00019192860255984773
2020-06-14,Norrbotten,41,SE-BD,250093,0.00016393901468653662
2020-06-13,Norrbotten,33,SE-BD,250093,0.0001319509142598953
2020-06-12,Norrbotten,42,SE-BD,250093,0.00016793752723986676
2020-06-11,Norrbotten,13,SE-BD,250093,5.198066319329209e-05
2020-06-10,Norrbotten,12,SE-BD,250093,4.798215063996193e-05
2020-06-09,Norrbotten,11,SE-BD,250093,4.398363808663177e-05
2020-06-08,Norrbotten,30,SE-BD,250093,0.00011995537659990484
2020-06-07,Norrbotten,0,SE-BD,250093,0.0
2020-06-06,Norrbotten,7,SE-BD,250093,2.798958787331113e-05
2020-06-05,Norrbotten,16,SE-BD,250093,6.397620085328257e-05
2020-06-04,Norrbotten,20,SE-BD,250093,7.997025106660323e-05
2020-06-03,Norrbotten,15,SE-BD,250093,5.997768829995242e-05
2020-06-02,Norrbotten,9,SE-BD,250093,3.598661297997145e-05
2020-06-01,Norrbotten,21,SE-BD,250093,8.396876361993338e-05
2020-05-31,Norrbotten,0,SE-BD,250093,0.0
2020-05-30,Norrbotten,3,SE-BD,250093,1.1995537659990483e-05
2020-05-29,Norrbotten,21,SE-BD,250093,8.396876361993338e-05
2020-05-28,Norrbotten,6,SE-BD,250093,2.3991075319980966e-05
2020-05-27,Norrbotten,10,SE-BD,250093,3.998512553330161e-05
2020-05-26,Norrbotten,7,SE-BD,250093,2.798958787331113e-05
2020-05-25,Norrbotten,9,SE-BD,250093,3.598661297997145e-05
2020-05-24,Norrbotten,0,SE-BD,250093,0.0
2020-05-23,Norrbotten,1,SE-BD,250093,3.998512553330161e-06
2020-05-22,Norrbotten,3,SE-BD,250093,1.1995537659990483e-05
2020-05-21,Norrbotten,6,SE-BD,250093,2.3991075319980966e-05
2020-05-20,Norrbotten,7,SE-BD,250093,2.798958787331113e-05
2020-05-19,Norrbotten,2,SE-BD,250093,7.997025106660322e-06
2020-05-18,Norrbotten,3,SE-BD,250093,1.1995537659990483e-05
2020-05-17,Norrbotten,1,SE-BD,250093,3.998512553330161e-06
2020-05-16,Norrbotten,3,SE-BD,250093,1.1995537659990483e-05
2020-05-15,Norrbotten,2,SE-BD,250093,7.997025106660322e-06
2020-05-14,Norrbotten,6,SE-BD,250093,2.3991075319980966e-05
2020-05-13,Norrbotten,12,SE-BD,250093,4.798215063996193e-05
2020-05-12,Norrbotten,3,SE-BD,250093,1.1995537659990483e-05
2020-05-11,Norrbotten,11,SE-BD,250093,4.398363808663177e-05
2020-05-10,Norrbotten,2,SE-BD,250093,7.997025106660322e-06
2020-05-09,Norrbotten,0,SE-BD,250093,0.0
2020-05-08,Norrbotten,4,SE-BD,250093,1.5994050213320643e-05
2020-05-07,Norrbotten,5,SE-BD,250093,1.9992562766650806e-05
2020-05-06,Norrbotten,8,SE-BD,250093,3.1988100426641286e-05
2020-05-05,Norrbotten,7,SE-BD,250093,2.798958787331113e-05
2020-05-04,Norrbotten,4,SE-BD,250093,1.5994050213320643e-05
2020-05-03,Norrbotten,1,SE-BD,250093,3.998512553330161e-06
2020-05-02,Norrbotten,1,SE-BD,250093,3.998512553330161e-06
2020-05-01,Norrbotten,7,SE-BD,250093,2.798958787331113e-05
2020-04-30,Norrbotten,9,SE-BD,250093,3.598661297997145e-05
2020-04-29,Norrbotten,7,SE-BD,250093,2.798958787331113e-05
2020-04-28,Norrbotten,1,SE-BD,250093,3.998512553330161e-06
2020-04-27,Norrbotten,10,SE-BD,250093,3.998512553330161e-05
2020-04-26,Norrbotten,2,SE-BD,250093,7.997025106660322e-06
2020-04-25,Norrbotten,0,SE-BD,250093,0.0
2020-04-24,Norrbotten,8,SE-BD,250093,3.1988100426641286e-05
2020-04-23,Norrbotten,15,SE-BD,250093,5.997768829995242e-05
2020-04-22,Norrbotten,5,SE-BD,250093,1.9992562766650806e-05
2020-04-21,Norrbotten,3,SE-BD,250093,1.1995537659990483e-05
2020-04-20,Norrbotten,8,SE-BD,250093,3.1988100426641286e-05
2020-04-19,Norrbotten,2,SE-BD,250093,7.997025106660322e-06
2020-04-18,Norrbotten,1,SE-BD,250093,3.998512553330161e-06
2020-04-17,Norrbotten,15,SE-BD,250093,5.997768829995242e-05
2020-04-16,Norrbotten,13,SE-BD,250093,5.198066319329209e-05
2020-04-15,Norrbotten,3,SE-BD,250093,1.1995537659990483e-05
2020-04-14,Norrbotten,4,SE-BD,250093,1.5994050213320643e-05
2020-04-13,Norrbotten,17,SE-BD,250093,6.797471340661274e-05
2020-04-12,Norrbotten,2,SE-BD,250093,7.997025106660322e-06
2020-04-11,Norrbotten,2,SE-BD,250093,7.997025106660322e-06
2020-04-10,Norrbotten,6,SE-BD,250093,2.3991075319980966e-05
2020-04-09,Norrbotten,5,SE-BD,250093,1.9992562766650806e-05
2020-04-08,Norrbotten,12,SE-BD,250093,4.798215063996193e-05
2020-04-07,Norrbotten,17,SE-BD,250093,6.797471340661274e-05
2020-04-06,Norrbotten,10,SE-BD,250093,3.998512553330161e-05
2020-04-05,Norrbotten,2,SE-BD,250093,7.997025106660322e-06
2020-04-04,Norrbotten,3,SE-BD,250093,1.1995537659990483e-05
2020-04-03,Norrbotten,6,SE-BD,250093,2.3991075319980966e-05
2020-04-02,Norrbotten,8,SE-BD,250093,3.1988100426641286e-05
2020-04-01,Norrbotten,5,SE-BD,250093,1.9992562766650806e-05
2020-03-31,Norrbotten,6,SE-BD,250093,2.3991075319980966e-05
2020-03-30,Norrbotten,5,SE-BD,250093,1.9992562766650806e-05
2020-03-29,Norrbotten,2,SE-BD,250093,7.997025106660322e-06
2020-03-28,Norrbotten,4,SE-BD,250093,1.5994050213320643e-05
2020-03-27,Norrbotten,4,SE-BD,250093,1.5994050213320643e-05
2020-03-26,Norrbotten,3,SE-BD,250093,1.1995537659990483e-05
2020-03-25,Norrbotten,5,SE-BD,250093,1.9992562766650806e-05
2020-03-24,Norrbotten,6,SE-BD,250093,2.3991075319980966e-05
2020-03-23,Norrbotten,5,SE-BD,250093,1.9992562766650806e-05
2020-03-22,Norrbotten,4,SE-BD,250093,1.5994050213320643e-05
2020-03-21,Norrbotten,3,SE-BD,250093,1.1995537659990483e-05
2020-03-20,Norrbotten,5,SE-BD,250093,1.9992562766650806e-05
2020-03-19,Norrbotten,1,SE-BD,250093,3.998512553330161e-06
2020-03-18,Norrbotten,0,SE-BD,250093,0.0
2020-03-17,Norrbotten,1,SE-BD,250093,3.998512553330161e-06
2020-03-16,Norrbotten,0,SE-BD,250093,0.0
2020-03-15,Norrbotten,0,SE-BD,250093,0.0
2020-03-14,Norrbotten,0,SE-BD,250093,0.0
2020-03-13,Norrbotten,1,SE-BD,250093,3.998512553330161e-06
2020-03-12,Norrbotten,0,SE-BD,250093,0.0
2020-03-11,Norrbotten,4,SE-BD,250093,1.5994050213320643e-05
2020-03-10,Norrbotten,0,SE-BD,250093,0.0
2020-03-09,Norrbotten,1,SE-BD,250093,3.998512553330161e-06
2020-03-08,Norrbotten,0,SE-BD,250093,0.0
2020-03-07,Norrbotten,0,SE-BD,250093,0.0
2020-03-06,Norrbotten,0,SE-BD,250093,0.0
2020-03-05,Norrbotten,0,SE-BD,250093,0.0
2020-03-04,Norrbotten,0,SE-BD,250093,0.0
2020-03-03,Norrbotten,0,SE-BD,250093,0.0
2020-03-02,Norrbotten,0,SE-BD,250093,0.0
2020-03-01,Norrbotten,0,SE-BD,250093,0.0
2020-02-29,Norrbotten,0,SE-BD,250093,0.0
2020-02-28,Norrbotten,0,SE-BD,250093,0.0
2020-02-27,Norrbotten,0,SE-BD,250093,0.0
2020-02-26,Norrbotten,0,SE-BD,250093,0.0
2020-02-25,Norrbotten,0,SE-BD,250093,0.0
2020-02-24,Norrbotten,0,SE-BD,250093,0.0
2020-02-23,Norrbotten,0,SE-BD,250093,0.0
2020-02-22,Norrbotten,0,SE-BD,250093,0.0
2020-02-21,Norrbotten,0,SE-BD,250093,0.0
2020-02-20,Norrbotten,0,SE-BD,250093,0.0
2020-02-19,Norrbotten,0,SE-BD,250093,0.0
2020-02-18,Norrbotten,0,SE-BD,250093,0.0
2020-02-17,Norrbotten,0,SE-BD,250093,0.0
2020-02-16,Norrbotten,0,SE-BD,250093,0.0
2020-02-15,Norrbotten,0,SE-BD,250093,0.0
2020-02-14,Norrbotten,0,SE-BD,250093,0.0
2020-02-13,Norrbotten,0,SE-BD,250093,0.0
2020-02-12,Norrbotten,0,SE-BD,250093,0.0
2020-02-11,Norrbotten,0,SE-BD,250093,0.0
2020-02-10,Norrbotten,0,SE-BD,250093,0.0
2020-02-09,Norrbotten,0,SE-BD,250093,0.0
2020-02-08,Norrbotten,0,SE-BD,250093,0.0
2020-02-07,Norrbotten,0,SE-BD,250093,0.0
2020-02-06,Norrbotten,0,SE-BD,250093,0.0
2020-02-05,Norrbotten,0,SE-BD,250093,0.0
2020-02-04,Norrbotten,0,SE-BD,250093,0.0
2021-02-18,Skåne,586,SE-M,1377827,0.0004253073861957996
2021-02-17,Skåne,611,SE-M,1377827,0.00044345189925876037
2021-02-16,Skåne,477,SE-M,1377827,0.0003461973092412908
2021-02-15,Skåne,349,SE-M,1377827,0.00025329740235893186
2021-02-14,Skåne,222,SE-M,1377827,0.00016112327599909133
2021-02-13,Skåne,355,SE-M,1377827,0.00025765208549404243
2021-02-12,Skåne,515,SE-M,1377827,0.0003737769690969911
2021-02-11,Skåne,691,SE-M,1377827,0.0005015143410602347
2021-02-10,Skåne,886,SE-M,1377827,0.0006430415429513284
2021-02-09,Skåne,204,SE-M,1377827,0.0001480592265937596
2021-02-08,Skåne,284,SE-M,1377827,0.00020612166839523394
2021-02-07,Skåne,215,SE-M,1377827,0.0001560428123414623
2021-02-06,Skåne,326,SE-M,1377827,0.000236604450341008
2021-02-05,Skåne,488,SE-M,1377827,0.00035418089498899356
2021-02-04,Skåne,584,SE-M,1377827,0.00042385582515076277
2021-02-03,Skåne,799,SE-M,1377827,0.000579898637492225
2021-02-02,Skåne,591,SE-M,1377827,0.00042893628880839174
2021-02-01,Skåne,428,SE-M,1377827,0.0003106340636378878
2021-01-31,Skåne,342,SE-M,1377827,0.00024821693870130283
2021-01-30,Skåne,615,SE-M,1377827,0.00044635502134883406
2021-01-29,Skåne,818,SE-M,1377827,0.0005936884674200753
2021-01-28,Skåne,311,SE-M,1377827,0.00022571774250323154
2021-01-27,Skåne,887,SE-M,1377827,0.0006437673234738468
2021-01-26,Skåne,548,SE-M,1377827,0.0003977277263400993
2021-01-25,Skåne,583,SE-M,1377827,0.0004231300446282443
2021-01-24,Skåne,309,SE-M,1377827,0.00022426618145819467
2021-01-23,Skåne,417,SE-M,1377827,0.00030265047789018506
2021-01-22,Skåne,795,SE-M,1377827,0.0005769955154021514
2021-01-21,Skåne,1062,SE-M,1377827,0.000770778914914572
2021-01-20,Skåne,947,SE-M,1377827,0.0006873141548249526
2021-01-19,Skåne,995,SE-M,1377827,0.0007221516199058373
2021-01-18,Skåne,709,SE-M,1377827,0.0005145783904655665
2021-01-17,Skåne,325,SE-M,1377827,0.00023587866981848954
2021-01-16,Skåne,309,SE-M,1377827,0.00022426618145819467
2021-01-15,Skåne,887,SE-M,1377827,0.0006437673234738468
2021-01-14,Skåne,994,SE-M,1377827,0.0007214258393833189
2021-01-13,Skåne,2292,SE-M,1377827,0.0016634889576122402
2021-01-12,Skåne,480,SE-M,1377827,0.0003483746508088461
2021-01-11,Skåne,1861,SE-M,1377827,0.0013506775524067972
