date,region_code,confirmed_addition,deceased_addition,iso3166-2,population,cases_pc,deaths_pc
2020-12-15,Nordrhein-Westfalen,5185,155,DE-NW,17932651,0.0002891373952462,8.643451545451925e-06
2020-12-15,Rheinland-Pfalz,1095,49,DE-RP,4084844,0.0002680640925332,1.199556213162608e-05
2020-12-15,Saarland,408,12,DE-SL,990509,0.0004119094324231,1.2114983306562586e-05
2020-12-15,Sachsen,3335,139,DE-SN,4077937,0.000817815478758,3.408586253294251e-05
2020-12-15,Sachsen-Anhalt,706,21,DE-ST,2208321,0.0003196998987013,9.509487071852326e-06
2020-12-15,Schleswig-Holstein,496,15,DE-SH,2896712,0.0001712286205877,5.178284896807139e-06
2020-12-15,Thüringen,886,31,DE-TH,2143145,0.0004134111317712,1.4464723572133476e-05
2020-12-16,Baden-Württemberg,4110,100,DE-BW,11069533,0.0003712893759836,9.033804768457711e-06
2020-12-16,Bayern,5333,145,DE-BY,13076721,0.0004078239491383,1.1088406642613236e-05
2020-12-16,Berlin,1574,39,DE-BE,3644826,0.0004318450318341,1.0700099263997788e-05
2020-12-16,Brandenburg,1145,56,DE-BB,2511917,0.000455827163079,2.229373024666022e-05
2020-12-16,Bremen,221,10,DE-HB,682986,0.0003235791070387,1.4641588553791733e-05
2020-12-16,Hamburg,492,17,DE-HH,1841179,0.0002672200801768,9.2332141524534e-06
2020-12-16,Hessen,2595,101,DE-HE,6265809,0.0004141524262868,1.6119227381492157e-05
2020-12-16,Mecklenburg-Vorpommern,334,8,DE-MV,1609675,0.0002074953018466,4.969947349620265e-06
2020-12-16,Niedersachsen,1958,41,DE-NI,7982448,0.0002452881622279,5.136268974129239e-06
2020-12-16,Nordrhein-Westfalen,6152,200,DE-NW,17932651,0.0003430613800491,1.1152840703808934e-05
2020-12-16,Rheinland-Pfalz,1305,55,DE-RP,4084844,0.0003194736445259,1.346440647427417e-05
2020-12-16,Saarland,298,11,DE-SL,990509,0.0003008554187796,1.1105401364349037e-05
2020-12-16,Sachsen,3463,132,DE-SN,4077937,0.0008492038989322,3.236930830466483e-05
2020-12-16,Sachsen-Anhalt,714,15,DE-ST,2208321,0.0003233225604429,6.792490765608804e-06
2020-12-16,Schleswig-Holstein,517,24,DE-SH,2896712,0.0001784782194432,8.285255834891421e-06
2020-12-16,Thüringen,1174,55,DE-TH,2143145,0.0005477930797962,2.566321924088197e-05
2020-12-17,Baden-Württemberg,4500,111,DE-BW,11069533,0.0004065212145805,1.002752329298806e-05
2020-12-17,Bayern,5573,207,DE-BY,13076721,0.000426177173926,1.5829656379454756e-05
2020-12-17,Berlin,1662,52,DE-BE,3644826,0.000455988845558,1.4266799018663716e-05
2020-12-17,Brandenburg,1213,48,DE-BB,2511917,0.0004828981212356,1.910891163999448e-05
2020-12-17,Bremen,157,6,DE-HB,682986,0.0002298729402945,8.78495313227504e-06
2020-12-17,Hamburg,548,24,DE-HH,1841179,0.0002976353738555,1.3035125862287152e-05
2020-12-17,Hessen,2423,101,DE-HE,6265809,0.0003867018608451,1.6119227381492157e-05
2020-12-17,Mecklenburg-Vorpommern,283,6,DE-MV,1609675,0.0001758118874928,3.727460512215199e-06
2020-12-17,Niedersachsen,1758,62,DE-NI,7982448,0.0002202331916224,7.76704088770763e-06
2020-12-17,Nordrhein-Westfalen,6209,195,DE-NW,17932651,0.0003462399396497,1.0874019686213712e-05
2020-12-17,Rheinland-Pfalz,1272,39,DE-RP,4084844,0.0003113950006413,9.547488227212594e-06
2020-12-17,Saarland,378,13,DE-SL,990509,0.0003816219741567,1.3124565248776134e-05
2020-12-17,Sachsen,3416,136,DE-SN,4077937,0.0008376784633995,3.3350196435109224e-05
2020-12-17,Sachsen-Anhalt,963,33,DE-ST,2208321,0.000436077907152,1.494347968433937e-05
2020-12-17,Schleswig-Holstein,482,10,DE-SH,2896712,0.000166395554684,3.452189931204759e-06
2020-12-17,Thüringen,1224,47,DE-TH,2143145,0.0005711232791061,2.1930387351299143e-05
2020-12-18,Baden-Württemberg,4170,116,DE-BW,11069533,0.0003767096588446,1.0479213531410946e-05
2020-12-18,Bayern,4780,145,DE-BY,13076721,0.0003655350603564,1.1088406642613236e-05
2020-12-18,Berlin,1527,65,DE-BE,3644826,0.0004189500404134,1.7833498773329645e-05
2020-12-18,Brandenburg,1327,68,DE-BB,2511917,0.0005282817863806,2.707095815665884e-05
2020-12-18,Bremen,120,2,DE-HB,682986,0.0001756990626455,2.9283177107583465e-06
2020-12-18,Hamburg,584,13,DE-HH,1841179,0.0003171880626489,7.060693175405542e-06
2020-12-18,Hessen,2443,78,DE-HE,6265809,0.0003898937870592,1.2448512235211768e-05
2020-12-18,Mecklenburg-Vorpommern,229,5,DE-MV,1609675,0.0001422647428828,3.106217093512665e-06
2020-12-18,Niedersachsen,1514,48,DE-NI,7982448,0.0001896661274836,6.0131929453220364e-06
2020-12-18,Nordrhein-Westfalen,5922,168,DE-NW,17932651,0.0003302356132397,9.368386191199504e-06
2020-12-18,Rheinland-Pfalz,1236,45,DE-RP,4084844,0.0003025819345855,1.1016332569860684e-05
2020-12-18,Saarland,295,8,DE-SL,990509,0.0002978266729529,8.07665553770839e-06
2020-12-18,Sachsen,2928,103,DE-SN,4077937,0.0007180101114852,2.525786935894301e-05
2020-12-18,Sachsen-Anhalt,927,32,DE-ST,2208321,0.0004197759293146,1.4490646966632116e-05
2020-12-18,Schleswig-Holstein,550,16,DE-SH,2896712,0.0001898704462162,5.523503889927614e-06
2020-12-18,Thüringen,1223,54,DE-TH,2143145,0.0005706566751199,2.519661525468412e-05
2020-12-19,Baden-Württemberg,3287,92,DE-BW,11069533,0.0002969411627392,8.311100386981096e-06
2020-12-19,Bayern,3655,107,DE-BY,13076721,0.0002795043191638,8.182479384549078e-06
2020-12-19,Berlin,501,15,DE-BE,3644826,0.0001374551213144,4.115422793845303e-06
2020-12-19,Brandenburg,764,25,DE-BB,2511917,0.0003041501769365,9.952558145830456e-06
2020-12-19,Bremen,106,3,DE-HB,682986,0.0001552008386701,4.39247656613752e-06
2020-12-19,Hamburg,375,8,DE-HH,1841179,0.0002036738415982,4.345041954095718e-06
2020-12-19,Hessen,1790,72,DE-HE,6265809,0.000285677396167,1.1490934370964706e-05
2020-12-19,Mecklenburg-Vorpommern,187,3,DE-MV,1609675,0.0001161725192973,1.8637302561075996e-06
2020-12-19,Niedersachsen,1388,40,DE-NI,7982448,0.0001738814960022,5.0109941211016974e-06
2020-12-19,Nordrhein-Westfalen,4417,154,DE-NW,17932651,0.0002463104869436,8.58768734193288e-06
2020-12-19,Rheinland-Pfalz,724,30,DE-RP,4084844,0.0001772405506795,7.344221713240457e-06
2020-12-19,Saarland,195,5,DE-SL,990509,0.0001968684787316,5.047909711067744e-06
2020-12-19,Sachsen,2555,122,DE-SN,4077937,0.0006265422933213,2.9917087978553863e-05
2020-12-19,Sachsen-Anhalt,525,15,DE-ST,2208321,0.0002377371767963,6.792490765608804e-06
2020-12-19,Schleswig-Holstein,435,8,DE-SH,2896712,0.0001501702620074,2.761751944963807e-06
2020-12-19,Thüringen,872,38,DE-TH,2143145,0.0004068786759645,1.7730951475518455e-05
2020-12-20,Baden-Württemberg,1960,63,DE-BW,11069533,0.0001770625734617,5.691297004128358e-06
2020-12-20,Bayern,2289,68,DE-BY,13076721,0.0001750438814133,5.200080356535863e-06
2020-12-20,Berlin,348,14,DE-BE,3644826,9.547780881721102e-05,3.841061274255616e-06
2020-12-20,Brandenburg,466,31,DE-BB,2511917,0.0001855156838382,1.2341172100829763e-05
2020-12-20,Bremen,130,5,DE-HB,682986,0.0001903406511992,7.320794276895866e-06
2020-12-20,Hamburg,221,5,DE-HH,1841179,0.0001200317839818,2.715651221309824e-06
2020-12-20,Hessen,965,43,DE-HE,6265809,0.000154010439833,6.862641360437256e-06
2020-12-20,Mecklenburg-Vorpommern,122,9,DE-MV,1609675,7.579169708170904e-05,5.591190768322798e-06
2020-12-20,Niedersachsen,489,13,DE-NI,7982448,6.125940313046825e-05,1.6285730893580517e-06
2020-12-20,Nordrhein-Westfalen,2980,101,DE-NW,17932651,0.0001661773264867,5.632184555423512e-06
2020-12-20,Rheinland-Pfalz,915,38,DE-RP,4084844,0.0002239987622538,9.302680836771243e-06
2020-12-20,Saarland,91,4,DE-SL,990509,9.187195674143296e-05,4.038327768854195e-06
2020-12-20,Sachsen,1907,69,DE-SN,4077937,0.0004676384161893,1.692032025016571e-05
2020-12-20,Sachsen-Anhalt,487,26,DE-ST,2208321,0.0002205295335234,1.1773650660388594e-05
2020-12-20,Schleswig-Holstein,190,7,DE-SH,2896712,6.559160869289042e-05,2.4165329518433317e-06
2020-12-20,Thüringen,400,24,DE-TH,2143145,0.0001866415944791,1.1198495668748498e-05
2020-12-21,Baden-Württemberg,2315,94,DE-BW,11069533,0.0002091325803897,8.491776482350249e-06
2020-12-21,Bayern,2813,120,DE-BY,13076721,0.0002151150888666,9.176612393886816e-06
2020-12-21,Berlin,1582,52,DE-BE,3644826,0.0004340399239908,1.4266799018663716e-05
2020-12-21,Brandenburg,929,36,DE-BB,2511917,0.000369837060699,1.4331683729995856e-05
2020-12-21,Bremen,48,1,DE-HB,682986,7.027962505820032e-05,1.4641588553791733e-06
2020-12-21,Hamburg,621,20,DE-HH,1841179,0.0003372838816866,1.0862604885239294e-05
2020-12-21,Hessen,1229,58,DE-HE,6265809,0.0001961438658599,9.256586021054903e-06
2020-12-21,Mecklenburg-Vorpommern,114,1,DE-MV,1609675,7.082174973208878e-05,6.212434187025331e-07
2020-12-21,Niedersachsen,1227,71,DE-NI,7982448,0.0001537122446647,8.894514564955512e-06
2020-12-21,Nordrhein-Westfalen,4103,156,DE-NW,17932651,0.0002288005270386,8.69921574897097e-06
2020-12-21,Rheinland-Pfalz,866,33,DE-RP,4084844,0.0002120032001222,8.078643884564503e-06
2020-12-21,Saarland,223,14,DE-SL,990509,0.0002251367731136,1.4134147190989685e-05
2020-12-21,Sachsen,2541,115,DE-SN,4077937,0.0006231091848647,2.8200533750276183e-05
2020-12-21,Sachsen-Anhalt,640,35,DE-ST,2208321,0.0002898129393326,1.5849145119753877e-05
2020-12-21,Schleswig-Holstein,275,15,DE-SH,2896712,9.493522310813089e-05,5.178284896807139e-06
2020-12-21,Thüringen,871,41,DE-TH,2143145,0.0004064120719783,1.9130763434112018e-05
2020-12-22,Baden-Württemberg,3445,124,DE-BW,11069533,0.0003112145742733,1.1201917912887562e-05
2020-12-22,Bayern,4328,149,DE-BY,13076721,0.0003309698203395,1.1394293722409464e-05
2020-12-22,Berlin,1443,42,DE-BE,3644826,0.0003959036727679,1.1523183822766848e-05
2020-12-22,Brandenburg,1272,59,DE-BB,2511917,0.0005063861584598,2.3488037224159877e-05
2020-12-22,Bremen,117,2,DE-HB,682986,0.0001713065860793,2.9283177107583465e-06
2020-12-22,Hamburg,630,32,DE-HH,1841179,0.000342172053885,1.7380167816382873e-05
2020-12-22,Hessen,2084,95,DE-HE,6265809,0.0003325987115151,1.51616495172451e-05
2020-12-22,Mecklenburg-Vorpommern,371,16,DE-MV,1609675,0.0002304813083386,9.93989469924053e-06
2020-12-22,Niedersachsen,1657,62,DE-NI,7982448,0.0002075804314666,7.76704088770763e-06
2020-12-22,Nordrhein-Westfalen,5597,195,DE-NW,17932651,0.000312112247096,1.0874019686213712e-05
2020-12-22,Rheinland-Pfalz,1021,39,DE-RP,4084844,0.0002499483456406,9.547488227212594e-06
2020-12-22,Saarland,381,15,DE-SL,990509,0.0003846507199833,1.5143729133203232e-05
2020-12-22,Sachsen,3775,172,DE-SN,4077937,0.0009257131731068,4.217818960910872e-05
2020-12-22,Sachsen-Anhalt,938,45,DE-ST,2208321,0.0004247570892094,2.037747229682641e-05
2020-12-22,Schleswig-Holstein,583,23,DE-SH,2896712,0.0002012626729892,7.940036841770945e-06
2020-12-22,Thüringen,1393,66,DE-TH,2143145,0.0006499793527736,3.079586308905837e-05
2020-12-23,Baden-Württemberg,4524,120,DE-BW,11069533,0.000408689327725,1.0840565722149254e-05
2020-12-23,Bayern,5354,194,DE-BY,13076721,0.0004094298563072,1.483552337011702e-05
2020-12-23,Berlin,1585,59,DE-BE,3644826,0.0004348630085496,1.6187329655791525e-05
2020-12-23,Brandenburg,1152,51,DE-BB,2511917,0.0004586138793598,2.030321861749413e-05
2020-12-23,Bremen,253,7,DE-HB,682986,0.0003704321904109,1.0249111987654211e-05
2020-12-23,Hamburg,541,18,DE-HH,1841179,0.0002938334621457,9.776344396715364e-06
2020-12-23,Hessen,2734,109,DE-HE,6265809,0.0004363363134752,1.7395997867154905e-05
2020-12-23,Mecklenburg-Vorpommern,271,5,DE-MV,1609675,0.0001683569664683,3.106217093512665e-06
2020-12-23,Niedersachsen,2049,44,DE-NI,7982448,0.0002566881738534,5.512093533211867e-06
2020-12-23,Nordrhein-Westfalen,6809,180,DE-NW,17932651,0.0003796984617611,1.003755663342804e-05
2020-12-23,Rheinland-Pfalz,1475,60,DE-RP,4084844,0.0003610909009009,1.4688443426480914e-05
2020-12-23,Saarland,340,18,DE-SL,990509,0.0003432578603526,1.817247495984388e-05
2020-12-23,Sachsen,3752,171,DE-SN,4077937,0.0009200730663568,4.193296757649763e-05
2020-12-23,Sachsen-Anhalt,981,39,DE-ST,2208321,0.0004442288960708,1.766047599058289e-05
2020-12-23,Schleswig-Holstein,665,27,DE-SH,2896712,0.0002295706304251,9.320912814252849e-06
2020-12-23,Thüringen,1556,58,DE-TH,2143145,0.0007260358025238,2.7063031199475537e-05
2020-12-24,Baden-Württemberg,3261,69,DE-BW,11069533,0.0002945923734994,6.233325290235821e-06
2020-12-24,Bayern,3482,96,DE-BY,13076721,0.0002662747029626,7.341289915109453e-06
2020-12-24,Berlin,598,27,DE-BE,3644826,0.0001640681887146,7.407761028921545e-06
2020-12-24,Brandenburg,603,29,DE-BB,2511917,0.0002400557024774,1.1544967449163329e-05
2020-12-24,Bremen,79,1,DE-HB,682986,0.0001156685495749,1.4641588553791733e-06
2020-12-24,Hamburg,337,5,DE-HH,1841179,0.0001830348923162,2.715651221309824e-06
2020-12-24,Hessen,1801,71,DE-HE,6265809,0.0002874329555848,1.1331338060256863e-05
2020-12-24,Mecklenburg-Vorpommern,149,4,DE-MV,1609675,9.256526938667744e-05,2.4849736748101323e-06
2020-12-24,Niedersachsen,1428,26,DE-NI,7982448,0.0001788924901233,3.257146178716103e-06
2020-12-24,Nordrhein-Westfalen,3811,110,DE-NW,17932651,0.000212517379611,6.134062387094915e-06
2020-12-24,Rheinland-Pfalz,646,27,DE-RP,4084844,0.0001581455742251,6.609799541916411e-06
2020-12-24,Saarland,237,9,DE-SL,990509,0.0002392709203046,9.08623747992194e-06
2020-12-24,Sachsen,2729,143,DE-SN,4077937,0.0006692109269956,3.5066750663386905e-05
2020-12-24,Sachsen-Anhalt,684,21,DE-ST,2208321,0.0003097375789117,9.509487071852326e-06
2020-12-24,Schleswig-Holstein,364,15,DE-SH,2896712,0.0001256597134958,5.178284896807139e-06
2020-12-24,Thüringen,993,25,DE-TH,2143145,0.0004633377582944,1.1665099654946353e-05
2020-12-25,Baden-Württemberg,1689,39,DE-BW,11069533,0.0001525809625392,3.5231838596985074e-06
2020-12-25,Bayern,2741,102,DE-BY,13076721,0.0002096091214303,7.800120534803794e-06
2020-12-25,Berlin,181,8,DE-BE,3644826,4.9659435045733325e-05,2.194892156717495e-06
2020-12-25,Brandenburg,627,22,DE-BB,2511917,0.0002496101582974,8.758251168330801e-06
2020-12-25,Bremen,31,2,DE-HB,682986,4.538892451675437e-05,2.9283177107583465e-06
2020-12-25,Hamburg,214,4,DE-HH,1841179,0.000116229872272,2.172520977047859e-06
2020-12-25,Hessen,850,38,DE-HE,6265809,0.0001356568641016,6.06465980689804e-06
2020-12-25,Mecklenburg-Vorpommern,160,7,DE-MV,1609675,9.93989469924053e-05,4.3487039309177314e-06
2020-12-25,Niedersachsen,805,29,DE-NI,7982448,0.0001008462566871,3.6329707377987294e-06
2020-12-25,Nordrhein-Westfalen,2238,73,DE-NW,17932651,0.0001248002874756,4.070786856890261e-06
2020-12-25,Rheinland-Pfalz,571,16,DE-RP,4084844,0.000139785019942,3.916918247061577e-06
2020-12-25,Saarland,152,2,DE-SL,990509,0.0001534564552164,2.0191638844270977e-06
2020-12-25,Sachsen,1345,63,DE-SN,4077937,0.0003298236338619,1.5448988054499124e-05
2020-12-25,Sachsen-Anhalt,609,25,DE-ST,2208321,0.0002757751250837,1.132081794268134e-05
2020-12-25,Schleswig-Holstein,175,6,DE-SH,2896712,6.041332379608328e-05,2.071313958722856e-06
2020-12-25,Thüringen,846,47,DE-TH,2143145,0.0003947469723233,2.1930387351299143e-05
2020-12-26,Baden-Württemberg,1406,56,DE-BW,11069533,0.0001270152950445,5.058930670336318e-06
2020-12-26,Bayern,2230,95,DE-BY,13076721,0.0001705320469863,7.264818145160396e-06
2020-12-26,Berlin,698,35,DE-BE,3644826,0.0001915043406736,9.60265318563904e-06
2020-12-26,Brandenburg,526,34,DE-BB,2511917,0.0002094018233882,1.353547907832942e-05
2020-12-26,Bremen,33,2,DE-HB,682986,4.831724222751272e-05,2.9283177107583465e-06
2020-12-26,Hamburg,248,6,DE-HH,1841179,0.0001346963005769,3.2587814655717884e-06
2020-12-26,Hessen,606,63,DE-HE,6265809,9.671536428895296e-05,1.005456757459412e-05
2020-12-26,Mecklenburg-Vorpommern,117,2,DE-MV,1609675,7.268547998819638e-05,1.2424868374050662e-06
2020-12-26,Niedersachsen,474,16,DE-NI,7982448,5.938028033505512e-05,2.004397648440679e-06
2020-12-26,Nordrhein-Westfalen,2069,88,DE-NW,17932651,0.0001153761370809,4.907249909675931e-06
2020-12-26,Rheinland-Pfalz,375,16,DE-RP,4084844,9.18027714155057e-05,3.916918247061577e-06
2020-12-26,Saarland,92,2,DE-SL,990509,9.288153868364648e-05,2.0191638844270977e-06
2020-12-26,Sachsen,1735,91,DE-SN,4077937,0.0004254602265802,2.231520496760985e-05
2020-12-26,Sachsen-Anhalt,388,15,DE-ST,2208321,0.0001756990944704,6.792490765608804e-06
2020-12-26,Schleswig-Holstein,199,8,DE-SH,2896712,6.86985796309747e-05,2.761751944963807e-06
2020-12-26,Thüringen,404,29,DE-TH,2143145,0.0001885080104239,1.3531515599737769e-05
2020-12-27,Baden-Württemberg,962,38,DE-BW,11069533,8.690520187256319e-05,3.4328458120139304e-06
2020-12-27,Bayern,1715,83,DE-BY,13076721,0.0001311490854626,6.347156905771715e-06
2020-12-27,Berlin,488,18,DE-BE,3644826,0.0001338884215597,4.938507352614364e-06
2020-12-27,Brandenburg,367,21,DE-BB,2511917,0.0001461035535807,8.360148842497583e-06
2020-12-27,Bremen,38,5,DE-HB,682986,5.563803650440858e-05,7.320794276895866e-06
2020-12-27,Hamburg,154,6,DE-HH,1841179,8.364205761634257e-05,3.2587814655717884e-06
2020-12-27,Hessen,443,38,DE-HE,6265809,7.070116564357451e-05,6.06465980689804e-06
2020-12-27,Mecklenburg-Vorpommern,94,2,DE-MV,1609675,5.8396881358038114e-05,1.2424868374050662e-06
2020-12-27,Niedersachsen,340,24,DE-NI,7982448,4.2593450029364425e-05,3.0065964726610182e-06
2020-12-27,Nordrhein-Westfalen,2308,97,DE-NW,17932651,0.0001287037817219,5.409127741347334e-06
2020-12-27,Rheinland-Pfalz,521,9,DE-RP,4084844,0.0001275446504199,2.203266513972137e-06
2020-12-27,Saarland,97,9,DE-SL,990509,9.792944839471424e-05,9.08623747992194e-06
2020-12-27,Sachsen,1577,84,DE-SN,4077937,0.0003867151454277,2.059865073933217e-05
2020-12-27,Sachsen-Anhalt,289,23,DE-ST,2208321,0.0001308686554173,1.0415152507266833e-05
2020-12-27,Schleswig-Holstein,187,14,DE-SH,2896712,6.4555951713529e-05,4.833065903686663e-06
2020-12-27,Thüringen,267,20,DE-TH,2143145,0.0001245832643148,9.332079723957082e-06
2020-12-28,Baden-Württemberg,1911,62,DE-BW,11069533,0.0001726360091252,5.600958956443781e-06
2020-12-28,Bayern,2326,101,DE-BY,13076721,0.0001778733369015,7.723648764854737e-06
2020-12-28,Berlin,1141,67,DE-BE,3644826,0.0003130464938518,1.838222181250902e-05
2020-12-28,Brandenburg,1023,49,DE-BB,2511917,0.0004072586793273,1.950701396582769e-05
2020-12-28,Bremen,60,2,DE-HB,682986,8.78495313227504e-05,2.9283177107583465e-06
2020-12-28,Hamburg,486,11,DE-HH,1841179,0.0002639612987113,5.974432686881612e-06
2020-12-28,Hessen,834,63,DE-HE,6265809,0.0001331033231303,1.005456757459412e-05
2020-12-28,Mecklenburg-Vorpommern,96,10,DE-MV,1609675,5.963936819544318e-05,6.212434187025331e-06
2020-12-28,Niedersachsen,884,47,DE-NI,7982448,0.0001107429700763,5.887918092294494e-06
2020-12-28,Nordrhein-Westfalen,2609,145,DE-NW,17932651,0.0001454888069811,8.085809510261478e-06
2020-12-28,Rheinland-Pfalz,647,28,DE-RP,4084844,0.0001583903816155,6.854606932357759e-06
2020-12-28,Saarland,69,5,DE-SL,990509,6.966115401273487e-05,5.047909711067744e-06
2020-12-28,Sachsen,2226,136,DE-SN,4077937,0.0005458642445923,3.3350196435109224e-05
2020-12-28,Sachsen-Anhalt,539,39,DE-ST,2208321,0.0002440768348442,1.766047599058289e-05
2020-12-28,Schleswig-Holstein,267,30,DE-SH,2896712,9.217347116316706e-05,1.0356569793614278e-05
2020-12-28,Thüringen,621,39,DE-TH,2143145,0.0002897610754288,1.8197555461716308e-05
2020-12-29,Baden-Württemberg,3030,121,DE-BW,11069533,0.0002737242844842,1.0930903769833831e-05
2020-12-29,Bayern,4460,197,DE-BY,13076721,0.0003410640939727,1.506493867996419e-05
2020-12-29,Berlin,1215,42,DE-BE,3644826,0.0003333492463014,1.1523183822766848e-05
2020-12-29,Brandenburg,1480,73,DE-BB,2511917,0.0005891914422331,2.9061469785824928e-05
2020-12-29,Bremen,157,4,DE-HB,682986,0.0002298729402945,5.856635421516693e-06
2020-12-29,Hamburg,494,13,DE-HH,1841179,0.0002683063406654,7.060693175405542e-06
2020-12-29,Hessen,2014,78,DE-HE,6265809,0.0003214269697655,1.2448512235211768e-05
2020-12-29,Mecklenburg-Vorpommern,483,27,DE-MV,1609675,0.0003000605712333,1.6773572304968393e-05
2020-12-29,Niedersachsen,1668,53,DE-NI,7982448,0.0002089584548499,6.6395672104597485e-06
2020-12-29,Nordrhein-Westfalen,4895,176,DE-NW,17932651,0.0002729657762257,9.814499819351864e-06
2020-12-29,Rheinland-Pfalz,1114,54,DE-RP,4084844,0.0002727154329516,1.321959908383282e-05
2020-12-29,Saarland,317,13,DE-SL,990509,0.0003200374756816,1.3124565248776134e-05
2020-12-29,Sachsen,3602,159,DE-SN,4077937,0.0008832897614651,3.899030318516446e-05
2020-12-29,Sachsen-Anhalt,962,75,DE-ST,2208321,0.0004356250744343,3.3962453828044024e-05
2020-12-29,Schleswig-Holstein,572,37,DE-SH,2896712,0.0001974652640649,1.2773102745457609e-05
2020-12-29,Thüringen,1115,48,DE-TH,2143145,0.0005202634446106,2.2396991337497e-05
2020-12-30,Baden-Württemberg,3827,124,DE-BW,11069533,0.0003457237084888,1.1201917912887562e-05
2020-12-30,Bayern,5724,185,DE-BY,13076721,0.0004377244111884,1.4147277440575508e-05
2020-12-30,Berlin,1062,28,DE-BE,3644826,0.0002913719338042,7.682122548511232e-06
2020-12-30,Brandenburg,1564,82,DE-BB,2511917,0.0006226320376031,3.2644390718323893e-05
2020-12-30,Bremen,154,1,DE-HB,682986,0.0002254804637283,1.4641588553791733e-06
2020-12-30,Hamburg,578,29,DE-HH,1841179,0.0003139292811834,1.5750777083596977e-05
2020-12-30,Hessen,2295,99,DE-HE,6265809,0.0003662735330745,1.580003476007647e-05
2020-12-30,Mecklenburg-Vorpommern,379,14,DE-MV,1609675,0.0002354512556882,8.697407861835463e-06
2020-12-30,Niedersachsen,2181,72,DE-NI,7982448,0.000273224454453,9.019789417983054e-06
2020-12-30,Nordrhein-Westfalen,5806,209,DE-NW,17932651,0.0003237669656315,1.1654718535480338e-05
2020-12-30,Rheinland-Pfalz,1197,59,DE-RP,4084844,0.0002930344463582,1.4443636036039565e-05
2020-12-30,Saarland,234,5,DE-SL,990509,0.0002362421744779,5.047909711067744e-06
2020-12-30,Sachsen,3207,142,DE-SN,4077937,0.0007864270585837,3.482152863077581e-05
2020-12-30,Sachsen-Anhalt,915,49,DE-ST,2208321,0.0004143419367021,2.218880316765543e-05
2020-12-30,Schleswig-Holstein,461,14,DE-SH,2896712,0.0001591459558285,4.833065903686663e-06
2020-12-30,Thüringen,1567,75,DE-TH,2143145,0.000731168446372,3.499529896483906e-05
2020-12-31,Baden-Württemberg,2795,76,DE-BW,11069533,0.0002524948432783,6.865691624027861e-06
2020-12-31,Bayern,3879,154,DE-BY,13076721,0.0002966339956323,1.1776652572154748e-05
2020-12-31,Berlin,486,15,DE-BE,3644826,0.0001333396985205,4.115422793845303e-06
2020-12-31,Brandenburg,787,48,DE-BB,2511917,0.0003133065304307,1.910891163999448e-05
2020-12-31,Bremen,111,2,DE-HB,682986,0.000162521632947,2.9283177107583465e-06
2020-12-31,Hamburg,342,6,DE-HH,1841179,0.0001857505435375,3.2587814655717884e-06
2020-12-31,Hessen,1673,83,DE-HE,6265809,0.0002670046278142,1.3246493788750982e-05
2020-12-31,Mecklenburg-Vorpommern,239,11,DE-MV,1609675,0.0001484771770699,6.833677605727864e-06
2020-12-31,Niedersachsen,1454,48,DE-NI,7982448,0.000182149636302,6.0131929453220364e-06
2020-12-31,Nordrhein-Westfalen,3159,98,DE-NW,17932651,0.0001761591189166,5.464891944866378e-06
2020-12-31,Rheinland-Pfalz,761,33,DE-RP,4084844,0.0001862984241258,8.078643884564503e-06
2020-12-31,Saarland,149,5,DE-SL,990509,0.0001504277093898,5.047909711067744e-06
2020-12-31,Sachsen,1931,67,DE-SN,4077937,0.000473523744972,1.6429876184943516e-05
2020-12-31,Sachsen-Anhalt,594,34,DE-ST,2208321,0.0002689826343181,1.5396312402046624e-05
2020-12-31,Schleswig-Holstein,352,14,DE-SH,2896712,0.0001215170855784,4.833065903686663e-06
2020-12-31,Thüringen,939,29,DE-TH,2143145,0.0004381411430397,1.3531515599737769e-05
2021-01-01,Baden-Württemberg,1325,37,DE-BW,11069533,0.000119697913182,3.342507764329353e-06
2021-01-01,Bayern,1970,61,DE-BY,13076721,0.0001506493867996,4.664777966892465e-06
2021-01-01,Berlin,273,4,DE-BE,3644826,7.490069484798451e-05,1.0974460783587474e-06
2021-01-01,Brandenburg,430,28,DE-BB,2511917,0.0001711840001082,1.114686512333011e-05
2021-01-01,Bremen,24,1,DE-HB,682986,3.513981252910016e-05,1.4641588553791733e-06
2021-01-01,Hamburg,214,7,DE-HH,1841179,0.000116229872272,3.801911709833753e-06
2021-01-01,Hessen,810,35,DE-HE,6265809,0.0001292730116733,5.58587087477451e-06
2021-01-01,Mecklenburg-Vorpommern,140,5,DE-MV,1609675,8.697407861835464e-05,3.106217093512665e-06
2021-01-01,Niedersachsen,514,11,DE-NI,7982448,6.43912744561568e-05,1.3780233833029667e-06
2021-01-01,Nordrhein-Westfalen,1708,66,DE-NW,17932651,9.52452596105283e-05,3.680437432256949e-06
2021-01-01,Rheinland-Pfalz,448,20,DE-RP,4084844,0.0001096737109177,4.896147808826971e-06
2021-01-01,Saarland,64,4,DE-SL,990509,6.461324430166713e-05,4.038327768854195e-06
2021-01-01,Sachsen,990,47,DE-SN,4077937,0.0002427698122849,1.1525435532721567e-05
2021-01-01,Sachsen-Anhalt,668,24,DE-ST,2208321,0.0003024922554284,1.0867985224974086e-05
2021-01-01,Schleswig-Holstein,136,7,DE-SH,2896712,4.6949783064384725e-05,2.4165329518433317e-06
